Zeit von [CET/CEST];Zeit bis [CET/CEST];Preis Erstveröffentlichung [EUR/MWh];Preis 15 min [EUR/MWh];Preis final [EUR/MWh],,,
04.01.2023 14:00:00;04.01.2023 14:15:00;62,84;62,84;62,84
04.01.2023 14:15:00;04.01.2023 14:30:00;187,62;187,62;187,54
04.01.2023 14:30:00;04.01.2023 14:45:00;195,26;195,26;194,59
04.01.2023 14:45:00;04.01.2023 15:00:00;236,92;236,92;236,49
04.01.2023 15:00:00;04.01.2023 15:15:00;47,51;47,51;135,55
04.01.2023 15:15:00;04.01.2023 15:30:00;4,28;4,28;4,26
04.01.2023 15:30:00;04.01.2023 15:45:00;175,38;175,38;171,2
04.01.2023 15:45:00;04.01.2023 16:00:00;176,62;176,62;169,20
04.01.2023 16:00:00;04.01.2023 16:15:00;116,39;114,33;122,29
04.01.2023 16:15:00;04.01.2023 16:30:00;30,46;30,46;31,11
04.01.2023 16:30:00;04.01.2023 16:45:00;81,61;81,61;83,52
04.01.2023 16:45:00;04.01.2023 17:00:00;65,90;65,90;65,82
04.01.2023 17:00:00;04.01.2023 17:15:00;-24,64;-24,64;-26,29
04.01.2023 17:15:00;04.01.2023 17:30:00;175,94;177,24;177,95
04.01.2023 17:30:00;04.01.2023 17:45:00;169,40;169,17;167,87
04.01.2023 17:45:00;04.01.2023 18:00:00;171,37;171,37;170,27
04.01.2023 18:00:00;04.01.2023 18:15:00;173,75;175,02;177,14
04.01.2023 18:15:00;04.01.2023 18:30:00;161,46;161,46;165,48
04.01.2023 18:30:00;04.01.2023 18:45:00;168,13;168,13;167,24
04.01.2023 18:45:00;04.01.2023 19:00:00;88,76;88,76;86,33
04.01.2023 19:00:00;04.01.2023 19:15:00;32,08;32,08;21,75
04.01.2023 19:15:00;04.01.2023 19:30:00;52,31;52,31;41,27
04.01.2023 19:30:00;04.01.2023 19:45:00;28,74;28,74;23,99
04.01.2023 19:45:00;04.01.2023 20:00:00;66,84;66,84;74,93
04.01.2023 20:00:00;04.01.2023 20:15:00;453,59;453,59;452,49
04.01.2023 20:15:00;04.01.2023 20:30:00;334,15;334,15;329,23
04.01.2023 20:30:00;04.01.2023 20:45:00;-48,09;-48,09;-47,6
04.01.2023 20:45:00;04.01.2023 21:00:00;-93,47;-93,47;-91,71
04.01.2023 21:00:00;04.01.2023 21:15:00;27,16;27,16;28,17
04.01.2023 21:15:00;04.01.2023 21:30:00;-29,82;-29,82;-23,83
04.01.2023 21:30:00;04.01.2023 21:45:00;-136,42;-136,42;-138,64
04.01.2023 21:45:00;04.01.2023 22:00:00;-193,79;-193,79;-193,54
04.01.2023 22:00:00;04.01.2023 22:15:00;240,53;240,53;237,84
04.01.2023 22:15:00;04.01.2023 22:30:00;225,67;225,67;229,94
04.01.2023 22:30:00;04.01.2023 22:45:00;0,28;0,28;135,72
04.01.2023 22:45:00;04.01.2023 23:00:00;-85,04;-85,04;-84,26
04.01.2023 23:00:00;04.01.2023 23:15:00;-1016,53;-1016,53;-1005,67
04.01.2023 23:15:00;04.01.2023 23:30:00;-147,03;-147,03;-119,1
04.01.2023 23:30:00;04.01.2023 23:45:00;-139,63;-139,63;-145,79
04.01.2023 23:45:00;05.01.2023 00:00:00;-312,04;-312,04;-286,90
05.01.2023 00:00:00;05.01.2023 00:15:00;234,05;234,05;236,83
05.01.2023 00:15:00;05.01.2023 00:30:00;243,86;243,86;237,14
05.01.2023 00:30:00;05.01.2023 00:45:00;165,26;165,26;163,83
05.01.2023 00:45:00;05.01.2023 01:00:00;-5,62;-5,62;-3,38
05.01.2023 01:00:00;05.01.2023 01:15:00;188,89;188,89;186,39
05.01.2023 01:15:00;05.01.2023 01:30:00;82,80;82,80;66,81
05.01.2023 01:30:00;05.01.2023 01:45:00;85,80;87,04;75,16
05.01.2023 01:45:00;05.01.2023 02:00:00;58,74;53,79;54,50
05.01.2023 02:00:00;05.01.2023 02:15:00;249,84;249,84;245,96
05.01.2023 02:15:00;05.01.2023 02:30:00;247,51;247,51;247,83
05.01.2023 02:30:00;05.01.2023 02:45:00;234,93;234,93;219,89
05.01.2023 02:45:00;05.01.2023 03:00:00;62,92;62,92;30,81
05.01.2023 03:00:00;05.01.2023 03:15:00;-138,54;-138,54;-146,40
05.01.2023 03:15:00;05.01.2023 03:30:00;-137,53;-137,53;-136,79
05.01.2023 03:30:00;05.01.2023 03:45:00;-219,19;-219,19;-225,18
05.01.2023 03:45:00;05.01.2023 04:00:00;-146,55;-146,55;-146,29
05.01.2023 04:00:00;05.01.2023 04:15:00;-9,94;-9,94;-0,87
05.01.2023 04:15:00;05.01.2023 04:30:00;-22,82;-22,82;-17,43
05.01.2023 04:30:00;05.01.2023 04:45:00;-26,40;-26,40;-19,66
05.01.2023 04:45:00;05.01.2023 05:00:00;230,15;230,15;223,92
05.01.2023 05:00:00;05.01.2023 05:15:00;144,55;144,55;119,80
05.01.2023 05:15:00;05.01.2023 05:30:00;80,09;77,79;72,87
05.01.2023 05:30:00;05.01.2023 05:45:00;223,01;223,01;208,18
05.01.2023 05:45:00;05.01.2023 06:00:00;1004,34;1004,34;967,24
05.01.2023 06:00:00;05.01.2023 06:15:00;393,05;393,05;310,9
05.01.2023 06:15:00;05.01.2023 06:30:00;135,67;135,67;130,73
05.01.2023 06:30:00;05.01.2023 06:45:00;168,30;168,30;166,20
05.01.2023 06:45:00;05.01.2023 07:00:00;152,19;151,79;170,59
05.01.2023 07:00:00;05.01.2023 07:15:00;133,44;133,44;133,47
05.01.2023 07:15:00;05.01.2023 07:30:00;161,67;161,67;163,39
05.01.2023 07:30:00;05.01.2023 07:45:00;94,77;94,77;94,53
05.01.2023 07:45:00;05.01.2023 08:00:00;101,50;101,50;103,99
05.01.2023 08:00:00;05.01.2023 08:15:00;90,33;90,33;73,85
05.01.2023 08:15:00;05.01.2023 08:30:00;76,97;76,97;59,63
05.01.2023 08:30:00;05.01.2023 08:45:00;93,40;93,40;79,50
05.01.2023 08:45:00;05.01.2023 09:00:00;80,63;80,63;67,0
05.01.2023 09:00:00;05.01.2023 09:15:00;100,80;100,80;98,84
05.01.2023 09:15:00;05.01.2023 09:30:00;223,33;223,33;220,99
05.01.2023 09:30:00;05.01.2023 09:45:00;245,92;245,92;245,94
05.01.2023 09:45:00;05.01.2023 10:00:00;196,67;196,67;199,47
05.01.2023 10:00:00;05.01.2023 10:15:00;53,47;53,47;175,38
05.01.2023 10:15:00;05.01.2023 10:30:00;179,89;179,89;198,74
05.01.2023 10:30:00;05.01.2023 10:45:00;-39,22;-39,22;-39,16
05.01.2023 10:45:00;05.01.2023 11:00:00;-40,45;-40,45;-40,44
05.01.2023 11:00:00;05.01.2023 11:15:00;-19,81;-19,81;-19,47
05.01.2023 11:15:00;05.01.2023 11:30:00;168,15;167,94;165,86
05.01.2023 11:30:00;05.01.2023 11:45:00;159,81;159,81;161,18
05.01.2023 11:45:00;05.01.2023 12:00:00;91,71;91,71;90,12
05.01.2023 12:00:00;05.01.2023 12:15:00;32,45;32,45;32,18
05.01.2023 12:15:00;05.01.2023 12:30:00;190,11;190,11;186,33
05.01.2023 12:30:00;05.01.2023 12:45:00;201,18;201,18;200,84
05.01.2023 12:45:00;05.01.2023 13:00:00;158,18;159,10;163,3
05.01.2023 13:00:00;05.01.2023 13:15:00;161,09;161,09;158,80
05.01.2023 13:15:00;05.01.2023 13:30:00;216,45;216,45;216,17
05.01.2023 13:30:00;05.01.2023 13:45:00;0,00;0,00;226,6
05.01.2023 13:45:00;05.01.2023 14:00:00;172,74;172,74;171,75
05.01.2023 14:00:00;05.01.2023 14:15:00;18,78;18,78;18,35
05.01.2023 14:15:00;05.01.2023 14:30:00;-4,08;-4,08;-4,7
05.01.2023 14:30:00;05.01.2023 14:45:00;216,94;216,94;212,15
05.01.2023 14:45:00;05.01.2023 15:00:00;205,65;205,65;203,22
05.01.2023 15:00:00;05.01.2023 15:15:00;213,32;213,32;204,40
05.01.2023 15:15:00;05.01.2023 15:30:00;190,24;190,24;183,91
05.01.2023 15:30:00;05.01.2023 15:45:00;208,62;208,62;205,97
05.01.2023 15:45:00;05.01.2023 16:00:00;169,85;172,04;171,64
05.01.2023 16:00:00;05.01.2023 16:15:00;160,78;158,23;158,61
05.01.2023 16:15:00;05.01.2023 16:30:00;164,03;163,85;166,32
05.01.2023 16:30:00;05.01.2023 16:45:00;34,02;34,02;33,65
05.01.2023 16:45:00;05.01.2023 17:00:00;205,09;205,09;205,14
05.01.2023 17:00:00;05.01.2023 17:15:00;-21,48;-21,48;-21,41
05.01.2023 17:15:00;05.01.2023 17:30:00;173,59;173,61;30,54
05.01.2023 17:30:00;05.01.2023 17:45:00;182,98;182,73;181,90
05.01.2023 17:45:00;05.01.2023 18:00:00;187,88;187,98;186,53
05.01.2023 18:00:00;05.01.2023 18:15:00;185,85;186,54;190,64
05.01.2023 18:15:00;05.01.2023 18:30:00;181,84;181,85;183,11
05.01.2023 18:30:00;05.01.2023 18:45:00;182,05;182,01;181,59
05.01.2023 18:45:00;05.01.2023 19:00:00;170,34;169,67;170,39
05.01.2023 19:00:00;05.01.2023 19:15:00;192,69;192,69;192,22
05.01.2023 19:15:00;05.01.2023 19:30:00;156,87;156,96;143,84
05.01.2023 19:30:00;05.01.2023 19:45:00;148,84;146,88;139,60
05.01.2023 19:45:00;05.01.2023 20:00:00;133,53;135,41;129,85
05.01.2023 20:00:00;05.01.2023 20:15:00;193,61;193,61;195,58
05.01.2023 20:15:00;05.01.2023 20:30:00;203,79;203,79;203,88
05.01.2023 20:30:00;05.01.2023 20:45:00;145,75;144,36;141,48
05.01.2023 20:45:00;05.01.2023 21:00:00;136,50;133,12;135,81
05.01.2023 21:00:00;05.01.2023 21:15:00;201,02;201,02;203,69
05.01.2023 21:15:00;05.01.2023 21:30:00;211,63;211,63;213,67
05.01.2023 21:30:00;05.01.2023 21:45:00;210,38;210,38;210,8
05.01.2023 21:45:00;05.01.2023 22:00:00;124,69;123,64;126,62
05.01.2023 22:00:00;05.01.2023 22:15:00;24,48;24,48;34,30
05.01.2023 22:15:00;05.01.2023 22:30:00;25,17;25,17;25,13
05.01.2023 22:30:00;05.01.2023 22:45:00;31,83;31,83;32,10
05.01.2023 22:45:00;05.01.2023 23:00:00;130,40;130,40;131,64
05.01.2023 23:00:00;05.01.2023 23:15:00;279,96;279,96;276,24
05.01.2023 23:15:00;05.01.2023 23:30:00;169,55;169,55;168,99
05.01.2023 23:30:00;05.01.2023 23:45:00;42,40;42,40;46,26
05.01.2023 23:45:00;06.01.2023 00:00:00;125,62;125,62;125,62
06.01.2023 00:00:00;06.01.2023 00:15:00;194,41;194,41;194,52
06.01.2023 00:15:00;06.01.2023 00:30:00;13,30;13,30;12,14
06.01.2023 00:30:00;06.01.2023 00:45:00;65,61;65,61;70,14
06.01.2023 00:45:00;06.01.2023 01:00:00;85,02;85,02;82,75
06.01.2023 01:00:00;06.01.2023 01:15:00;36,07;36,07;33,92
06.01.2023 01:15:00;06.01.2023 01:30:00;21,22;21,22;19,35
06.01.2023 01:30:00;06.01.2023 01:45:00;36,22;36,22;45,12
06.01.2023 01:45:00;06.01.2023 02:00:00;104,98;101,61;102,78
06.01.2023 02:00:00;06.01.2023 02:15:00;183,09;183,09;166,66
06.01.2023 02:15:00;06.01.2023 02:30:00;117,43;118,31;120,62
06.01.2023 02:30:00;06.01.2023 02:45:00;131,21;131,22;146,19
06.01.2023 02:45:00;06.01.2023 03:00:00;139,24;138,14;151,78
06.01.2023 03:00:00;06.01.2023 03:15:00;143,16;143,16;156,78
06.01.2023 03:15:00;06.01.2023 03:30:00;61,10;61,10;48,46
06.01.2023 03:30:00;06.01.2023 03:45:00;49,02;49,02;37,5
06.01.2023 03:45:00;06.01.2023 04:00:00;55,75;55,75;51,39
06.01.2023 04:00:00;06.01.2023 04:15:00;78,51;77,78;76,28
06.01.2023 04:15:00;06.01.2023 04:30:00;73,99;72,47;70,74
06.01.2023 04:30:00;06.01.2023 04:45:00;71,99;70,43;68,49
06.01.2023 04:45:00;06.01.2023 05:00:00;92,73;95,80;97,26
06.01.2023 05:00:00;06.01.2023 05:15:00;60,76;60,76;53,79
06.01.2023 05:15:00;06.01.2023 05:30:00;189,69;189,69;185,19
06.01.2023 05:30:00;06.01.2023 05:45:00;464,69;464,69;464,47
06.01.2023 05:45:00;06.01.2023 06:00:00;36,38;36,38;36,12
06.01.2023 06:00:00;06.01.2023 06:15:00;38,87;38,87;44,83
06.01.2023 06:15:00;06.01.2023 06:30:00;246,91;246,91;247,5
06.01.2023 06:30:00;06.01.2023 06:45:00;381,21;381,21;380,30
06.01.2023 06:45:00;06.01.2023 07:00:00;0,00;0,00;0,0
06.01.2023 07:00:00;06.01.2023 07:15:00;271,87;271,87;271,81
06.01.2023 07:15:00;06.01.2023 07:30:00;262,86;262,86;262,84
06.01.2023 07:30:00;06.01.2023 07:45:00;73,75;73,75;61,36
06.01.2023 07:45:00;06.01.2023 08:00:00;86,67;86,67;68,7
06.01.2023 08:00:00;06.01.2023 08:15:00;172,83;173,75;173,68
06.01.2023 08:15:00;06.01.2023 08:30:00;21,38;21,38;21,43
06.01.2023 08:30:00;06.01.2023 08:45:00;100,02;100,02;91,72
06.01.2023 08:45:00;06.01.2023 09:00:00;62,72;62,72;219,15
06.01.2023 09:00:00;06.01.2023 09:15:00;20,63;20,63;13,95
06.01.2023 09:15:00;06.01.2023 09:30:00;60,48;60,48;47,12
06.01.2023 09:30:00;06.01.2023 09:45:00;52,71;52,71;49,27
06.01.2023 09:45:00;06.01.2023 10:00:00;-5,12;-5,12;-5,39
06.01.2023 10:00:00;06.01.2023 10:15:00;-15,91;-15,91;159,34
06.01.2023 10:15:00;06.01.2023 10:30:00;-12,98;-12,98;-13,17
06.01.2023 10:30:00;06.01.2023 10:45:00;-5,86;-5,86;-5,70
06.01.2023 10:45:00;06.01.2023 11:00:00;23,04;23,04;25,35
06.01.2023 11:00:00;06.01.2023 11:15:00;5,25;5,25;9,5
06.01.2023 11:15:00;06.01.2023 11:30:00;128,70;129,16;127,70
06.01.2023 11:30:00;06.01.2023 11:45:00;-4,21;-4,21;-3,31
06.01.2023 11:45:00;06.01.2023 12:00:00;-251,81;-251,81;-259,4
06.01.2023 12:00:00;06.01.2023 12:15:00;138,49;138,49;136,45
06.01.2023 12:15:00;06.01.2023 12:30:00;392,36;392,36;392,37
06.01.2023 12:30:00;06.01.2023 12:45:00;177,17;177,17;177,17
06.01.2023 12:45:00;06.01.2023 13:00:00;34,72;34,72;34,18
06.01.2023 13:00:00;06.01.2023 13:15:00;164,04;164,04;164,0
06.01.2023 13:15:00;06.01.2023 13:30:00;203,80;203,80;203,80
06.01.2023 13:30:00;06.01.2023 13:45:00;215,08;215,08;215,36
06.01.2023 13:45:00;06.01.2023 14:00:00;213,98;213,98;212,95
06.01.2023 14:00:00;06.01.2023 14:15:00;214,25;214,25;216,33
06.01.2023 14:15:00;06.01.2023 14:30:00;221,70;221,70;221,90
06.01.2023 14:30:00;06.01.2023 14:45:00;219,50;219,50;218,23
06.01.2023 14:45:00;06.01.2023 15:00:00;74,05;74,05;209,82
06.01.2023 15:00:00;06.01.2023 15:15:00;63,24;63,24;54,10
06.01.2023 15:15:00;06.01.2023 15:30:00;80,25;80,25;79,78
06.01.2023 15:30:00;06.01.2023 15:45:00;70,79;70,79;68,79
06.01.2023 15:45:00;06.01.2023 16:00:00;-0,80;-0,80;-2,29
06.01.2023 16:00:00;06.01.2023 16:15:00;19,24;19,24;22,66
06.01.2023 16:15:00;06.01.2023 16:30:00;36,39;36,39;41,26
06.01.2023 16:30:00;06.01.2023 16:45:00;5,18;5,18;5,19
06.01.2023 16:45:00;06.01.2023 17:00:00;73,72;73,72;80,98
06.01.2023 17:00:00;06.01.2023 17:15:00;149,74;149,05;150,38
06.01.2023 17:15:00;06.01.2023 17:30:00;234,64;234,64;235,13
06.01.2023 17:30:00;06.01.2023 17:45:00;216,63;216,63;216,75
06.01.2023 17:45:00;06.01.2023 18:00:00;211,76;211,76;211,76
06.01.2023 18:00:00;06.01.2023 18:15:00;-6,44;-6,44;191,78
06.01.2023 18:15:00;06.01.2023 18:30:00;-6,87;-6,87;-7,3
06.01.2023 18:30:00;06.01.2023 18:45:00;25,87;25,87;27,21
06.01.2023 18:45:00;06.01.2023 19:00:00;22,49;22,49;208,21
06.01.2023 19:00:00;06.01.2023 19:15:00;-3,61;-3,61;208,85
06.01.2023 19:15:00;06.01.2023 19:30:00;12,24;12,24;12,80
06.01.2023 19:30:00;06.01.2023 19:45:00;158,41;158,65;158,64
06.01.2023 19:45:00;06.01.2023 20:00:00;-9,04;-9,04;141,30
06.01.2023 20:00:00;06.01.2023 20:15:00;76,35;76,35;75,24
06.01.2023 20:15:00;06.01.2023 20:30:00;-62,90;-62,90;-63,90
06.01.2023 20:30:00;06.01.2023 20:45:00;-111,77;-111,77;-110,13
06.01.2023 20:45:00;06.01.2023 21:00:00;-31,73;-31,73;-27,91
06.01.2023 21:00:00;06.01.2023 21:15:00;218,03;218,03;218,85
06.01.2023 21:15:00;06.01.2023 21:30:00;194,42;194,42;190,38
06.01.2023 21:30:00;06.01.2023 21:45:00;124,25;124,25;119,76
06.01.2023 21:45:00;06.01.2023 22:00:00;110,43;110,11;113,2
06.01.2023 22:00:00;06.01.2023 22:15:00;247,94;247,94;262,88
06.01.2023 22:15:00;06.01.2023 22:30:00;244,95;244,95;252,34
06.01.2023 22:30:00;06.01.2023 22:45:00;175,59;175,59;175,77
06.01.2023 22:45:00;06.01.2023 23:00:00;158,10;158,10;156,94
06.01.2023 23:00:00;06.01.2023 23:15:00;273,15;273,15;273,6
06.01.2023 23:15:00;06.01.2023 23:30:00;165,52;165,52;161,13
06.01.2023 23:30:00;06.01.2023 23:45:00;121,11;121,11;121,12
06.01.2023 23:45:00;07.01.2023 00:00:00;112,20;112,20;112,9
07.01.2023 00:00:00;07.01.2023 00:15:00;123,08;144,13;154,63
07.01.2023 00:15:00;07.01.2023 00:30:00;29,96;29,96;30,42
07.01.2023 00:30:00;07.01.2023 00:45:00;-12,38;-12,38;-12,0
07.01.2023 00:45:00;07.01.2023 01:00:00;-4,49;-4,49;-4,30
07.01.2023 01:00:00;07.01.2023 01:15:00;23,77;23,77;23,86
07.01.2023 01:15:00;07.01.2023 01:30:00;24,97;24,97;24,82
07.01.2023 01:30:00;07.01.2023 01:45:00;6,91;6,91;6,26
07.01.2023 01:45:00;07.01.2023 02:00:00;-28,97;-28,97;-28,90
07.01.2023 02:00:00;07.01.2023 02:15:00;-8,43;-8,43;-8,70
07.01.2023 02:15:00;07.01.2023 02:30:00;-33,98;-33,98;-33,96
07.01.2023 02:30:00;07.01.2023 02:45:00;-31,50;-31,50;-31,51
07.01.2023 02:45:00;07.01.2023 03:00:00;1,46;1,46;1,92
07.01.2023 03:00:00;07.01.2023 03:15:00;1,47;1,47;1,21
07.01.2023 03:15:00;07.01.2023 03:30:00;-30,12;-30,12;-30,48
07.01.2023 03:30:00;07.01.2023 03:45:00;-33,08;-33,08;-33,6
07.01.2023 03:45:00;07.01.2023 04:00:00;-26,69;-26,69;-26,82
07.01.2023 04:00:00;07.01.2023 04:15:00;-37,87;-37,87;-37,90
07.01.2023 04:15:00;07.01.2023 04:30:00;-33,17;-33,17;-33,24
07.01.2023 04:30:00;07.01.2023 04:45:00;-9,08;-9,08;-8,51
07.01.2023 04:45:00;07.01.2023 05:00:00;-2,17;-2,17;-1,55
07.01.2023 05:00:00;07.01.2023 05:15:00;16,24;16,24;15,87
07.01.2023 05:15:00;07.01.2023 05:30:00;-26,03;-26,03;-25,76
07.01.2023 05:30:00;07.01.2023 05:45:00;140,22;143,90;144,11
07.01.2023 05:45:00;07.01.2023 06:00:00;151,99;155,15;151,69
07.01.2023 06:00:00;07.01.2023 06:15:00;-4,07;-4,07;-0,96
07.01.2023 06:15:00;07.01.2023 06:30:00;132,66;132,00;140,12
07.01.2023 06:30:00;07.01.2023 06:45:00;163,06;164,49;166,35
07.01.2023 06:45:00;07.01.2023 07:00:00;10,50;10,50;9,34
07.01.2023 07:00:00;07.01.2023 07:15:00;111,75;111,75;111,58
07.01.2023 07:15:00;07.01.2023 07:30:00;144,92;142,75;147,63
07.01.2023 07:30:00;07.01.2023 07:45:00;174,66;178,58;184,10
07.01.2023 07:45:00;07.01.2023 08:00:00;-4,01;-4,01;182,77
07.01.2023 08:00:00;07.01.2023 08:15:00;-8,53;-8,53;-8,20
07.01.2023 08:15:00;07.01.2023 08:30:00;8,82;8,82;146,36
07.01.2023 08:30:00;07.01.2023 08:45:00;28,44;28,44;28,59
07.01.2023 08:45:00;07.01.2023 09:00:00;27,45;27,45;27,97
07.01.2023 09:00:00;07.01.2023 09:15:00;588,72;588,72;713,3
07.01.2023 09:15:00;07.01.2023 09:30:00;151,60;151,24;156,76
07.01.2023 09:30:00;07.01.2023 09:45:00;-41,87;-41,87;135,39
07.01.2023 09:45:00;07.01.2023 10:00:00;-14,74;-14,74;-14,67
07.01.2023 10:00:00;07.01.2023 10:15:00;152,41;152,01;155,98
07.01.2023 10:15:00;07.01.2023 10:30:00;-0,08;-0,08;-0,65
07.01.2023 10:30:00;07.01.2023 10:45:00;-17,73;-17,73;-17,71
07.01.2023 10:45:00;07.01.2023 11:00:00;-30,98;-30,98;-31,16
07.01.2023 11:00:00;07.01.2023 11:15:00;164,85;165,32;163,54
07.01.2023 11:15:00;07.01.2023 11:30:00;166,14;167,22;166,66
07.01.2023 11:30:00;07.01.2023 11:45:00;155,28;155,90;154,59
07.01.2023 11:45:00;07.01.2023 12:00:00;-2,35;-2,35;-2,32
07.01.2023 12:00:00;07.01.2023 12:15:00;161,85;161,96;161,23
07.01.2023 12:15:00;07.01.2023 12:30:00;63,06;63,06;62,68
07.01.2023 12:30:00;07.01.2023 12:45:00;-5,36;-5,36;-5,9
07.01.2023 12:45:00;07.01.2023 13:00:00;3,20;3,20;3,82
07.01.2023 13:00:00;07.01.2023 13:15:00;158,39;158,39;160,48
07.01.2023 13:15:00;07.01.2023 13:30:00;159,71;159,15;156,85
07.01.2023 13:30:00;07.01.2023 13:45:00;168,97;168,97;167,79
07.01.2023 13:45:00;07.01.2023 14:00:00;158,99;158,99;160,21
07.01.2023 14:00:00;07.01.2023 14:15:00;160,34;157,12;155,78
07.01.2023 14:15:00;07.01.2023 14:30:00;168,59;168,59;168,92
07.01.2023 14:30:00;07.01.2023 14:45:00;241,27;241,27;240,82
07.01.2023 14:45:00;07.01.2023 15:00:00;369,94;369,94;369,50
07.01.2023 15:00:00;07.01.2023 15:15:00;276,23;276,23;276,41
07.01.2023 15:15:00;07.01.2023 15:30:00;184,26;184,26;182,58
07.01.2023 15:30:00;07.01.2023 15:45:00;189,10;190,09;193,17
07.01.2023 15:45:00;07.01.2023 16:00:00;217,42;220,52;207,1
07.01.2023 16:00:00;07.01.2023 16:15:00;-5,70;-5,70;-5,72
07.01.2023 16:15:00;07.01.2023 16:30:00;-6,53;-6,53;-6,81
07.01.2023 16:30:00;07.01.2023 16:45:00;220,43;220,43;222,55
07.01.2023 16:45:00;07.01.2023 17:00:00;432,68;432,68;431,5
07.01.2023 17:00:00;07.01.2023 17:15:00;228,18;228,18;203,18
07.01.2023 17:15:00;07.01.2023 17:30:00;181,15;181,64;187,16
07.01.2023 17:30:00;07.01.2023 17:45:00;178,33;178,20;182,22
07.01.2023 17:45:00;07.01.2023 18:00:00;35,15;35,15;154,80
07.01.2023 18:00:00;07.01.2023 18:15:00;179,09;181,55;185,59
07.01.2023 18:15:00;07.01.2023 18:30:00;12,17;12,17;12,22
07.01.2023 18:30:00;07.01.2023 18:45:00;-1,48;-1,48;-1,63
07.01.2023 18:45:00;07.01.2023 19:00:00;1,47;1,47;1,49
07.01.2023 19:00:00;07.01.2023 19:15:00;175,67;175,67;175,35
07.01.2023 19:15:00;07.01.2023 19:30:00;188,01;188,01;185,70
07.01.2023 19:30:00;07.01.2023 19:45:00;189,06;189,06;183,83
07.01.2023 19:45:00;07.01.2023 20:00:00;171,24;171,24;169,88
07.01.2023 20:00:00;07.01.2023 20:15:00;58,25;58,25;52,21
07.01.2023 20:15:00;07.01.2023 20:30:00;160,45;161,43;156,74
07.01.2023 20:30:00;07.01.2023 20:45:00;140,80;139,48;144,73
07.01.2023 20:45:00;07.01.2023 21:00:00;30,79;30,79;115,60
07.01.2023 21:00:00;07.01.2023 21:15:00;177,46;177,46;174,35
07.01.2023 21:15:00;07.01.2023 21:30:00;14,89;14,89;16,87
07.01.2023 21:30:00;07.01.2023 21:45:00;1,51;1,51;4,41
07.01.2023 21:45:00;07.01.2023 22:00:00;31,22;31,22;32,81
07.01.2023 22:00:00;07.01.2023 22:15:00;234,15;234,15;231,58
07.01.2023 22:15:00;07.01.2023 22:30:00;236,08;236,08;235,14
07.01.2023 22:30:00;07.01.2023 22:45:00;-5,86;-5,86;-4,35
07.01.2023 22:45:00;07.01.2023 23:00:00;-24,51;-24,51;-24,59
07.01.2023 23:00:00;07.01.2023 23:15:00;30,59;30,59;28,42
07.01.2023 23:15:00;07.01.2023 23:30:00;-19,88;-19,88;-21,71
07.01.2023 23:30:00;07.01.2023 23:45:00;-26,44;-26,44;-25,56
07.01.2023 23:45:00;08.01.2023 00:00:00;-113,68;-113,68;-114,51
08.01.2023 00:00:00;08.01.2023 00:15:00;-1,98;-1,98;4,12
08.01.2023 00:15:00;08.01.2023 00:30:00;-20,36;-20,36;-23,17
08.01.2023 00:30:00;08.01.2023 00:45:00;-39,72;-39,72;-40,56
08.01.2023 00:45:00;08.01.2023 01:00:00;-31,25;-31,25;-30,60
08.01.2023 01:00:00;08.01.2023 01:15:00;35,78;35,78;227,38
08.01.2023 01:15:00;08.01.2023 01:30:00;90,90;91,58;95,64
08.01.2023 01:30:00;08.01.2023 01:45:00;81,73;79,11;82,17
08.01.2023 01:45:00;08.01.2023 02:00:00;-2,96;-2,96;0,35
08.01.2023 02:00:00;08.01.2023 02:15:00;71,31;75,11;71,25
08.01.2023 02:15:00;08.01.2023 02:30:00;19,92;19,92;18,3
08.01.2023 02:30:00;08.01.2023 02:45:00;59,40;56,32;42,81
08.01.2023 02:45:00;08.01.2023 03:00:00;-9,88;-9,88;-10,71
08.01.2023 03:00:00;08.01.2023 03:15:00;22,39;23,28;23,88
08.01.2023 03:15:00;08.01.2023 03:30:00;20,24;19,92;17,93
08.01.2023 03:30:00;08.01.2023 03:45:00;2,59;2,59;7,31
08.01.2023 03:45:00;08.01.2023 04:00:00;-8,67;-8,67;-7,70
08.01.2023 04:00:00;08.01.2023 04:15:00;18,79;14,63;8,97
08.01.2023 04:15:00;08.01.2023 04:30:00;18,52;14,28;8,43
08.01.2023 04:30:00;08.01.2023 04:45:00;21,14;19,14;15,98
08.01.2023 04:45:00;08.01.2023 05:00:00;-7,93;-7,93;-4,69
08.01.2023 05:00:00;08.01.2023 05:15:00;46,92;40,54;26,35
08.01.2023 05:15:00;08.01.2023 05:30:00;102,24;102,24;104,37
08.01.2023 05:30:00;08.01.2023 05:45:00;33,22;33,22;110,76
08.01.2023 05:45:00;08.01.2023 06:00:00;104,09;104,09;106,40
08.01.2023 06:00:00;08.01.2023 06:15:00;0,00;0,00;197,24
08.01.2023 06:15:00;08.01.2023 06:30:00;72,88;65,35;147,55
08.01.2023 06:30:00;08.01.2023 06:45:00;178,16;178,16;165,68
08.01.2023 06:45:00;08.01.2023 07:00:00;158,29;158,29;151,67
08.01.2023 07:00:00;08.01.2023 07:15:00;-249,19;-249,19;-247,35
08.01.2023 07:15:00;08.01.2023 07:30:00;-1,97;-1,97;0,59
08.01.2023 07:30:00;08.01.2023 07:45:00;-13,06;-13,06;110,76
